# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 001 
# Bias = 0101 
# CSArefs = 0011 
# Shaper = 011 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 00000000000000000000000000000000 
# Calibration mask = 11111111111111111111111111111111 
# Threshold = 128 
# FineTHR[0] = 011 
# FineTHR[1] = 011 
# FineTHR[2] = 011 
# FineTHR[3] = 011 
# FineTHR[4] = 011 
# FineTHR[5] = 011 
# FineTHR[6] = 011 
# FineTHR[7] = 011 
# FineTHR[8] = 011 
# FineTHR[9] = 011 
# FineTHR[10] = 011 
# FineTHR[11] = 011 
# FineTHR[12] = 011 
# FineTHR[13] = 011 
# FineTHR[14] = 011 
# FineTHR[15] = 011 
# FineTHR[16] = 011 
# FineTHR[17] = 011 
# FineTHR[18] = 011 
# FineTHR[19] = 011 
# FineTHR[20] = 011 
# FineTHR[21] = 011 
# FineTHR[22] = 011 
# FineTHR[23] = 011 
# FineTHR[24] = 011 
# FineTHR[25] = 011 
# FineTHR[26] = 011 
# FineTHR[27] = 011 
# FineTHR[28] = 011 
# FineTHR[29] = 011 
# FineTHR[30] = 011 
# FineTHR[31] = 011 
# ------------------------------------------------------------------------------
# Event data block #1
# Delay	DAC	Type	CH#	Value
39	10	00	21	193
39	10	00	22	231
39	10	00	23	160
39	10	00	24	165
39	10	00	25	191
39	10	00	26	180
39	10	00	27	168
39	10	00	28	173
39	10	00	29	210
39	10	00	30	193
39	10	10	31	211
39	10	00	0	169
39	10	00	1	186
39	10	00	2	186
39	10	00	3	180
39	10	00	4	173
39	10	00	5	151
39	10	00	6	209
39	10	00	7	205
39	10	00	8	145
39	10	00	9	190
39	10	00	10	142
39	10	00	11	170
39	10	00	12	172
39	10	00	13	180
39	10	00	14	158
39	10	00	15	184
39	10	00	16	176
39	10	00	17	197
39	10	00	18	166
39	10	00	19	197
39	10	00	20	202
39	10	00	21	189
39	10	00	22	225
39	10	00	23	162
39	10	00	24	162
39	10	00	25	194
39	10	00	26	178
39	10	00	27	164
39	10	00	28	171
39	10	00	29	208
39	10	00	30	192
39	10	10	31	205
39	10	00	0	168
39	10	00	1	181
39	10	00	2	185
39	10	00	3	178
39	10	00	4	175
39	10	00	5	149
39	10	00	6	206
39	10	00	7	202
39	10	00	8	148
39	10	00	9	191
39	10	00	10	141
39	10	00	11	172
39	10	00	12	173
39	10	00	13	177
39	10	00	14	157
39	10	00	15	179
39	10	00	16	176
39	10	00	17	196
39	10	00	18	165
39	10	00	19	200
39	10	00	20	199
39	10	00	21	193
39	10	00	22	228
39	10	00	23	162
39	10	00	24	165
39	10	00	25	197
39	10	00	26	182
39	10	00	27	166
39	10	00	28	173
39	10	00	29	207
39	10	00	30	194
39	10	10	31	210
39	10	00	0	169
39	10	00	1	182
39	10	00	2	188
39	10	00	3	178
39	10	00	4	175
39	10	00	5	151
39	10	00	6	208
39	10	00	7	206
39	10	00	8	147
39	10	00	9	189
39	10	00	10	141
39	10	00	11	173
39	10	00	12	173
39	10	00	13	177
39	10	00	14	158
39	10	00	15	179
39	10	00	16	178
39	10	00	17	196
39	10	00	18	163
39	10	00	19	199
39	10	00	20	202
39	10	00	21	191
39	10	00	22	232
39	10	00	23	165
39	10	00	24	168
39	10	00	25	196
39	10	00	26	179
39	10	00	27	170
39	10	00	28	172
39	10	00	29	205
39	10	00	30	194
39	10	10	31	207
39	10	00	0	166
39	10	00	1	183
39	10	00	2	184
39	10	00	3	176
39	10	00	4	173
39	10	00	5	150
39	10	00	6	206
39	10	00	7	208
39	10	00	8	146
39	10	00	9	190
39	10	00	10	141
39	10	00	11	172
39	10	00	12	173
39	10	00	13	177
39	10	00	14	155
39	10	00	15	181
39	10	00	16	179
39	10	00	17	194
39	10	00	18	163
39	10	00	19	196
39	10	00	20	199
39	10	00	21	191
39	10	00	22	233
39	10	00	23	162
39	10	00	24	168
39	10	00	25	192
39	10	00	26	178
39	10	00	27	166
39	10	00	28	169
39	10	00	29	207
39	10	00	30	195
39	10	10	31	209
39	10	00	0	171
39	10	00	1	185
39	10	00	2	186
39	10	00	3	178
39	10	00	4	176
39	10	00	5	151
39	10	00	6	205
39	10	00	7	205
39	10	00	8	146
39	10	00	9	189
39	10	00	10	142
39	10	00	11	170
39	10	00	12	171
39	10	00	13	176
39	10	00	14	157
39	10	00	15	182
39	10	00	16	181
39	10	00	17	197
39	10	00	18	165
39	10	00	19	197
39	10	00	20	201
39	10	00	21	194
39	10	00	22	229
39	10	00	23	160
39	10	00	24	168
39	10	00	25	194
39	10	00	26	182
39	10	00	27	169
39	10	00	28	173
39	10	00	29	208
39	10	00	30	190
39	10	10	31	210
39	10	00	0	170
39	10	00	1	184
39	10	00	2	183
39	10	00	3	177
39	10	00	4	175
39	10	00	5	152
39	10	00	6	206
39	10	00	7	209
39	10	00	8	149
39	10	00	9	193
39	10	00	10	144
39	10	00	11	173
39	10	00	12	171
39	10	00	13	180
39	10	00	14	160
39	10	00	15	185
39	10	00	16	178
39	10	00	17	197
39	10	00	18	167
39	10	00	19	198
39	10	00	20	203
39	10	00	21	196
39	10	00	22	229
39	10	00	23	166
39	10	00	24	167
39	10	00	25	193
39	10	00	26	181
39	10	00	27	166
39	10	00	28	172
39	10	00	29	209
39	10	00	30	193
39	10	10	31	211
39	10	00	0	168
39	10	00	1	182
39	10	00	2	184
39	10	00	3	175
39	10	00	4	173
39	10	00	5	149
39	10	00	6	205
39	10	00	7	205
39	10	00	8	145
39	10	00	9	188
39	10	00	10	141
39	10	00	11	168
39	10	00	12	169
39	10	00	13	176
39	10	00	14	157
39	10	00	15	179
39	10	00	16	176
39	10	00	17	196
39	10	00	18	164
39	10	00	19	194
39	10	00	20	200
39	10	00	21	189
39	10	00	22	227
39	10	00	23	162
39	10	00	24	161
39	10	00	25	194
39	10	00	26	181
39	10	00	27	167
39	10	00	28	170
39	10	00	29	205
39	10	00	30	194
39	10	10	31	208
39	10	00	0	166
39	10	00	1	183
39	10	00	2	188
39	10	00	3	173
39	10	00	4	175
39	10	00	5	148
39	10	00	6	204
39	10	00	7	204
39	10	00	8	141
39	10	00	9	189
39	10	00	10	141
39	10	00	11	171
39	10	00	12	174
39	10	00	13	173
39	10	00	14	155
39	10	00	15	177
39	10	00	16	176
39	10	00	17	196
39	10	00	18	165
39	10	00	19	199
39	10	00	20	197
39	10	00	21	187
39	10	00	22	226
39	10	00	23	160
39	10	00	24	165
39	10	00	25	195
39	10	00	26	177
39	10	00	27	166
39	10	00	28	169
39	10	00	29	206
39	10	00	30	193
39	10	10	31	210
39	10	00	0	166
39	10	00	1	183
39	10	00	2	185
39	10	00	3	176
39	10	00	4	172
39	10	00	5	146
39	10	00	6	206
39	10	00	7	209
39	10	00	8	146
39	10	00	9	189
39	10	00	10	142
39	10	00	11	172
39	10	00	12	173
39	10	00	13	173
39	10	00	14	158
39	10	00	15	183
39	10	00	16	174
39	10	00	17	195
39	10	00	18	165
39	10	00	19	198
39	10	00	20	198
39	10	00	21	190
39	10	00	22	225
39	10	00	23	161
39	10	00	24	165
39	10	00	25	192
39	10	00	26	180
39	10	00	27	165
39	10	00	28	171
39	10	00	29	206
39	10	00	30	191
39	10	10	31	208
39	10	00	0	168
39	10	00	1	184
39	10	00	2	184
39	10	00	3	178
39	10	00	4	173
39	10	00	5	148
39	10	00	6	204
39	10	00	7	206
39	10	00	8	147
39	10	00	9	188
39	10	00	10	144
39	10	00	11	170
39	10	00	12	173
39	10	00	13	173
39	10	00	14	156
39	10	00	15	181
39	10	00	16	175
39	10	00	17	195
39	10	00	18	164
39	10	00	19	196
39	10	00	20	198
39	10	00	21	192
39	10	00	22	227
39	10	00	23	161
39	10	00	24	165
39	10	00	25	190
39	10	00	26	183
39	10	00	27	165
39	10	00	28	171
39	10	00	29	206
39	10	00	30	192
39	10	10	31	208
39	10	00	0	165
39	10	00	1	181
39	10	00	2	183
39	10	00	3	176
39	10	00	4	171
39	10	00	5	148
39	10	00	6	202
39	10	00	7	206
39	10	00	8	148
39	10	00	9	191
39	10	00	10	144
39	10	00	11	171
39	10	00	12	173
39	10	00	13	174
39	10	00	14	158
39	10	00	15	181
39	10	00	16	176
39	10	00	17	194
39	10	00	18	160
39	10	00	19	197
39	10	00	20	198
39	10	00	21	190
39	10	00	22	226
39	10	00	23	161
39	10	00	24	163
39	10	00	25	194
39	10	00	26	177
39	10	00	27	163
39	10	00	28	173
39	10	00	29	202
39	10	00	30	190
39	10	10	31	206
39	10	00	0	168
39	10	00	1	186
39	10	00	2	185
39	10	00	3	178
39	10	00	4	173
39	10	00	5	151
39	10	00	6	205
39	10	00	7	204
39	10	00	8	144
39	10	00	9	188
39	10	00	10	141
39	10	00	11	173
39	10	00	12	170
39	10	00	13	174
39	10	00	14	158
39	10	00	15	181
39	10	00	16	178
39	10	00	17	195
39	10	00	18	164
39	10	00	19	194
39	10	00	20	202
39	10	00	21	192
39	10	00	22	228
39	10	00	23	160
39	10	00	24	161
39	10	00	25	194
39	10	00	26	178
39	10	00	27	165
39	10	00	28	170
39	10	00	29	206
39	10	00	30	194
39	10	10	31	206
39	10	00	0	166
39	10	00	1	185
39	10	00	2	182
39	10	00	3	177
39	10	00	4	174
39	10	00	5	148
39	10	00	6	206
39	10	00	7	205
39	10	00	8	144
39	10	00	9	187
39	10	00	10	141
39	10	00	11	171
39	10	00	12	172
39	10	00	13	176
39	10	00	14	156
39	10	00	15	181
39	10	00	16	179
39	10	00	17	194
39	10	00	18	164
39	10	00	19	196
39	10	00	20	198
39	10	00	21	191
39	10	00	22	228
39	10	00	23	162
39	10	00	24	163
39	10	00	25	194
39	10	00	26	181
39	10	00	27	166
39	10	00	28	171
39	10	00	29	208
39	10	00	30	191
39	10	10	31	209
39	10	00	0	167
39	10	00	1	182
39	10	00	2	185
39	10	00	3	174
39	10	00	4	172
39	10	00	5	148
39	10	00	6	205
39	10	00	7	203
39	10	00	8	145
39	10	00	9	188
39	10	00	10	142
39	10	00	11	171
39	10	00	12	173
39	10	00	13	176
39	10	00	14	160
39	10	00	15	182
39	10	00	16	179
39	10	00	17	191
39	10	00	18	164
39	10	00	19	198
39	10	00	20	198
39	10	00	21	192
39	10	00	22	225
39	10	00	23	158
39	10	00	24	162
39	10	00	25	190
39	10	00	26	179
39	10	00	27	164
39	10	00	28	171
39	10	00	29	205
39	10	00	30	191
39	10	10	31	208
39	10	00	0	166
39	10	00	1	182
39	10	00	2	184
39	10	00	3	178
39	10	00	4	170
39	10	00	5	148
39	10	00	6	206
39	10	00	7	204
39	10	00	8	142
39	10	00	9	188
39	10	00	10	140
39	10	00	11	170
39	10	00	12	169
39	10	00	13	171
39	10	00	14	154
39	10	00	15	177
39	10	00	16	175
39	10	00	17	194
39	10	00	18	162
39	10	00	19	196
39	10	00	20	200
39	10	00	21	188
39	10	00	22	227
39	10	00	23	160
39	10	00	24	160
39	10	00	25	194
39	10	00	26	181
39	10	00	27	162
39	10	00	28	168
39	10	00	29	205
39	10	00	30	192
39	10	10	31	206
39	10	00	0	166
39	10	00	1	182
39	10	00	2	185
39	10	00	3	173
39	10	00	4	170
39	10	00	5	145
39	10	00	6	203
39	10	00	7	202
39	10	00	8	145
39	10	00	9	189
39	10	00	10	142
39	10	00	11	171
39	10	00	12	173
39	10	00	13	177
39	10	00	14	158
39	10	00	15	183
39	10	00	16	176
39	10	00	17	194
39	10	00	18	163
39	10	00	19	196
39	10	00	20	202
39	10	00	21	189
39	10	00	22	226
39	10	00	23	162
39	10	00	24	164
39	10	00	25	193
39	10	00	26	180
39	10	00	27	162
39	10	00	28	170
39	10	00	29	204
39	10	00	30	194
39	10	10	31	205
39	10	00	0	166
39	10	00	1	181
39	10	00	2	186
39	10	00	3	177
39	10	00	4	174
39	10	00	5	151
39	10	00	6	203
39	10	00	7	203
39	10	00	8	144
39	10	00	9	189
39	10	00	10	144
39	10	00	11	171
39	10	00	12	170
39	10	00	13	174
39	10	00	14	156
39	10	00	15	181
39	10	00	16	176
39	10	00	17	194
39	10	00	18	165
39	10	00	19	197
39	10	00	20	201
39	10	00	21	189
39	10	00	22	226
39	10	00	23	160
39	10	00	24	164
39	10	00	25	195
39	10	00	26	181
39	10	00	27	165
39	10	00	28	171
39	10	00	29	207
39	10	00	30	190
39	10	10	31	206
39	10	00	0	166
39	10	00	1	183
39	10	00	2	183
39	10	00	3	176
39	10	00	4	170
39	10	00	5	150
39	10	00	6	205
39	10	00	7	205
39	10	00	8	148
39	10	00	9	189
39	10	00	10	145
39	10	00	11	176
39	10	00	12	171
39	10	00	13	178
39	10	00	14	157
39	10	00	15	182
39	10	00	16	177
39	10	00	17	193
39	10	00	18	165
39	10	00	19	197
39	10	00	20	201
39	10	00	21	191
39	10	00	22	226
39	10	00	23	161
39	10	00	24	165
39	10	00	25	193
39	10	00	26	180
39	10	00	27	167
39	10	00	28	172
39	10	00	29	207
39	10	00	30	190
39	10	10	31	209
39	10	00	0	166
39	10	00	1	183
39	10	00	2	182
39	10	00	3	175
39	10	00	4	171
39	10	00	5	150
39	10	00	6	205
39	10	00	7	202
39	10	00	8	144
39	10	00	9	189
39	10	00	10	144
39	10	00	11	169
39	10	00	12	171
39	10	00	13	175
39	10	00	14	160
39	10	00	15	181
39	10	00	16	174
39	10	00	17	194
39	10	00	18	161
39	10	00	19	196
39	10	00	20	199
39	10	00	21	187
39	10	00	22	226
39	10	00	23	160
39	10	00	24	160
39	10	00	25	190
39	10	00	26	177
39	10	00	27	165
39	10	00	28	169
39	10	00	29	205
39	10	00	30	194
39	10	10	31	204
39	10	00	0	166
39	10	00	1	184
39	10	00	2	186
39	10	00	3	178
39	10	00	4	174
39	10	00	5	149
39	10	00	6	203
39	10	00	7	207
39	10	00	8	145
39	10	00	9	188
39	10	00	10	140
39	10	00	11	168
39	10	00	12	170
39	10	00	13	175
39	10	00	14	155
39	10	00	15	178
39	10	00	16	174
39	10	00	17	194
39	10	00	18	164
39	10	00	19	199
39	10	00	20	200
39	10	00	21	189
39	10	00	22	227
39	10	00	23	164
39	10	00	24	162
39	10	00	25	195
39	10	00	26	177
39	10	00	27	165
39	10	00	28	173
39	10	00	29	208
39	10	00	30	193
39	10	10	31	208
39	10	00	0	166
39	10	00	1	183
39	10	00	2	183
39	10	00	3	177
39	10	00	4	171
39	10	00	5	149
39	10	00	6	209
39	10	00	7	203
39	10	00	8	144
39	10	00	9	191
39	10	00	10	144
39	10	00	11	171
39	10	00	12	171
39	10	00	13	175
39	10	00	14	157
39	10	00	15	179
39	10	00	16	175
39	10	00	17	195
39	10	00	18	162
39	10	00	19	198
39	10	00	20	198
39	10	00	21	190
39	10	00	22	228
39	10	00	23	158
39	10	00	24	162
39	10	00	25	194
39	10	00	26	178
39	10	00	27	164
39	10	00	28	168
39	10	00	29	207
39	10	00	30	190
39	10	10	31	206
39	10	00	0	168
39	10	00	1	181
39	10	00	2	183
39	10	00	3	176
39	10	00	4	171
39	10	00	5	148
39	10	00	6	203
39	10	00	7	204
39	10	00	8	144
39	10	00	9	193
39	10	00	10	144
39	10	00	11	171
39	10	00	12	173
39	10	00	13	178
39	10	00	14	160
39	10	00	15	182
39	10	00	16	177
39	10	00	17	194
39	10	00	18	164
39	10	00	19	195
39	10	00	20	201
39	10	00	21	189
39	10	00	22	227
39	10	00	23	159
39	10	00	24	163
39	10	00	25	191
39	10	00	26	177
39	10	00	27	165
39	10	00	28	168
39	10	00	29	207
39	10	00	30	193
39	10	10	31	208
39	10	00	0	166
39	10	00	1	185
39	10	00	2	181
39	10	00	3	175
39	10	00	4	171
39	10	00	5	149
39	10	00	6	205
39	10	00	7	206
39	10	00	8	143
39	10	00	9	188
39	10	00	10	143
39	10	00	11	169
39	10	00	12	171
39	10	00	13	176
39	10	00	14	155
39	10	00	15	180
39	10	00	16	176
39	10	00	17	194
39	10	00	18	161
39	10	00	19	197
39	10	00	20	199
39	10	00	21	188
39	10	00	22	230
39	10	00	23	160
39	10	00	24	162
39	10	00	25	194
39	10	00	26	178
39	10	00	27	163
39	10	00	28	172
39	10	00	29	207
39	10	00	30	192
39	10	10	31	206
39	10	00	0	167
39	10	00	1	181
39	10	00	2	184
39	10	00	3	176
39	10	00	4	172
39	10	00	5	149
39	10	00	6	205
39	10	00	7	204
39	10	00	8	147
39	10	00	9	189
39	10	00	10	143
39	10	00	11	172
39	10	00	12	172
39	10	00	13	174
39	10	00	14	157
39	10	00	15	181
39	10	00	16	173
39	10	00	17	194
39	10	00	18	161
39	10	00	19	194
39	10	00	20	197
39	10	00	21	190
39	10	00	22	227
39	10	00	23	161
39	10	00	24	164
39	10	00	25	192
39	10	00	26	178
39	10	00	27	164
39	10	00	28	169
39	10	00	29	205
39	10	00	30	190
39	10	10	31	206
39	10	00	0	166
39	10	00	1	184
39	10	00	2	180
39	10	00	3	173
39	10	00	4	174
39	10	00	5	147
39	10	00	6	205
39	10	00	7	201
39	10	00	8	138
39	10	00	9	183
39	10	00	10	140
39	10	00	11	166
39	10	00	12	166
39	10	00	13	173
39	10	00	14	152
39	10	00	15	177
39	10	00	16	176
39	10	00	17	193
39	10	00	18	164
39	10	00	19	196
39	10	00	20	198
39	10	00	21	189
39	10	00	22	226
39	10	00	23	158
39	10	00	24	165
39	10	00	25	189
39	10	00	26	180
39	10	00	27	162
39	10	00	28	172
39	10	00	29	206
39	10	00	30	193
39	10	10	31	208
39	10	00	0	168
39	10	00	1	182
39	10	00	2	185
39	10	00	3	174
39	10	00	4	170
39	10	00	5	149
39	10	00	6	203
39	10	00	7	205
39	10	00	8	142
39	10	00	9	189
39	10	00	10	139
39	10	00	11	170
39	10	00	12	171
39	10	00	13	175
39	10	00	14	155
39	10	00	15	180
39	10	00	16	178
39	10	00	17	195
39	10	00	18	164
39	10	00	19	197
39	10	00	20	200
39	10	00	21	193
39	10	00	22	227
39	10	00	23	161
39	10	00	24	165
39	10	00	25	194
39	10	00	26	180
39	10	00	27	164
39	10	00	28	172
39	10	00	29	206
39	10	00	30	192
39	10	10	31	208
39	10	00	0	165
39	10	00	1	183
39	10	00	2	185
39	10	00	3	174
39	10	00	4	174
39	10	00	5	149
39	10	00	6	205
39	10	00	7	203
39	10	00	8	145
39	10	00	9	187
39	10	00	10	140
39	10	00	11	170
39	10	00	12	171
39	10	00	13	173
39	10	00	14	156
39	10	00	15	180
39	10	00	16	177
39	10	00	17	195
39	10	00	18	165
39	10	00	19	200
39	10	00	20	197
39	10	00	21	189
39	10	00	22	228
39	10	00	23	160
39	10	00	24	164
39	10	00	25	193
39	10	00	26	181
39	10	00	27	164
39	10	00	28	170
39	10	00	29	208
39	10	00	30	190
39	10	10	31	207
39	10	00	0	165
39	10	00	1	183
39	10	00	2	182
39	10	00	3	174
39	10	00	4	173
39	10	00	5	150
39	10	00	6	203
39	10	00	7	207
39	10	00	8	145
39	10	00	9	190
39	10	00	10	143
39	10	00	11	169
39	10	00	12	169
39	10	00	13	178
39	10	00	14	160
39	10	00	15	180
39	10	00	16	174
39	10	00	17	195
39	10	00	18	163
39	10	00	19	196
39	10	00	20	198
39	10	00	21	189
39	10	00	22	227
39	10	00	23	162
39	10	00	24	162
39	10	00	25	191
39	10	00	26	182
39	10	00	27	165
39	10	00	28	169
39	10	00	29	205
39	10	00	30	193
39	10	10	31	208
39	10	00	0	167
39	10	00	1	182
39	10	00	2	185
39	10	00	3	176
39	10	00	4	174
39	10	00	5	150
39	10	00	6	205
39	10	00	7	202
39	10	00	8	145
39	10	00	9	189
39	10	00	10	144
39	10	00	11	171
39	10	00	12	172
39	10	00	13	175
39	10	00	14	157
39	10	00	15	182
39	10	00	16	175
39	10	00	17	197
39	10	00	18	162
39	10	00	19	197
39	10	00	20	200
39	10	00	21	192
39	10	00	22	227
39	10	00	23	162
39	10	00	24	164
39	10	00	25	191
39	10	00	26	181
39	10	00	27	164
39	10	00	28	169
39	10	00	29	205
39	10	00	30	191
39	10	10	31	207
39	10	00	0	167
39	10	00	1	182
39	10	00	2	186
39	10	00	3	180
39	10	00	4	171
39	10	00	5	147
39	10	00	6	209
39	10	00	7	206
39	10	00	8	146
39	10	00	9	189
39	10	00	10	142
39	10	00	11	170
39	10	00	12	171
39	10	00	13	173
39	10	00	14	157
39	10	00	15	179
39	10	00	16	175
39	10	00	17	193
39	10	00	18	165
39	10	00	19	197
39	10	00	20	200
39	10	00	21	193
39	10	00	22	228
39	10	00	23	164
39	10	00	24	162
39	10	00	25	197
39	10	00	26	183
39	10	00	27	168
39	10	00	28	172
39	10	00	29	204
39	10	00	30	194
39	10	10	31	208
39	10	00	0	167
39	10	00	1	184
39	10	00	2	181
39	10	00	3	177
39	10	00	4	172
39	10	00	5	148
39	10	00	6	202
39	10	00	7	206
39	10	00	8	145
39	10	00	9	189
39	10	00	10	142
39	10	00	11	172
39	10	00	12	173
39	10	00	13	174
39	10	00	14	157
39	10	00	15	181
39	10	00	16	175
39	10	00	17	196
39	10	00	18	163
39	10	00	19	195
39	10	00	20	201
39	10	00	21	190
39	10	00	22	228
